"","ASIN","ProductName","ReviewContent","ReviewStar","ProcessedText"
"1535718","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","So far every night I have used this ""good tasting"" spray, I have had no trouble sleeping.  Excellent product.",5,"far every night use good taste spray trouble sleep excellent product"
"1535725","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","It works well.",4,"work well"
"1535732","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Better than ZZZ quill and Unison. Works quickly and not groggy in the morning.",5,"better zzz quill unison work quickly groggy morning"
"1535743","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I've used pills before, but this spray works faster. I'll do either 3 or 6 sprays depending how I feel.",5,"use pills spray work faster either spray depend feel"
"1535756","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","I've tried all sorts of herbal sleep aids and this is the best one yet. It tastes good and will get you to sleep consistently and for the entire night!",5,"try sort herbal sleep aid best one yet taste good get sleep consistently entire night"
"1535769","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Love the taste!  Works way better than just regular melatonin",5,"love taste work way better regular melatonin"
"1535775","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I don't have to take them often, 1 or 2 times a week.  Some sleeping pills can give you weird dreams or make you feel like a zombie in the morning, for me these don't.  They usually kick in for me in about 40 to 60 minutes.",5,"take often time week sleep pills give weird dream make feel like zombie morning usually kick minutes"
"1535784","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","Surprisingly it works very well.  The quality of sleep is good.  I would definitely purchase this product again.",4,"surprisingly work well quality sleep good would definitely purchase product"
"1535790","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I bought this for my mom who has been having sleeping troubles. It did not suit her. Two days in a row she has been throwing up, so we have had to discontinue. Mom tried this again, just taking one pill and it still did not work for her and she got sick. Just please be careful if you do order. I wouldn't recommend this product at all.",1,"buy mom sleep trouble suit two days row throw discontinue mom try take one pill still work get sick please careful order recommend product"
"1535799","B00EZA0BQY","Tranquility Labs' Sleep Fast Oral Melatonin Spray, 32 Doses, Enhanced with Valerian Root, Lemon Balm, Chamomile, B6 Calming Blend, Pomegranate Flavor","The good thing about Sleep Fast Melatonin Spray Blend With B6 fromTranquility Labs is that it arrives very fast; The bad thing is that for me it was absolutely inefficient. So, now I have a little bottle of very expensive medicine, which is good for nothing. My advice for new customers: Negotiate a tiny sample, or just expect that you will waist you money.",1,"good thing sleep fast melatonin spray blend b fromtranquility labs arrive fast bad thing absolutely inefficient little bottle expensive medicine good nothing advice new customers negotiate tiny sample expect waist money"
"1535806","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","It helps me relax and makes it easier for me to fall asleep!",5,"help relax make easier fall asleep"
"1535822","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have difficulty sleeping and I thought this product would be great for me as it contain lots of herbs that should make you sleep.",3,"difficulty sleep think product would great contain lot herbs make sleep"
"1535835","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have enjoyed this product for sometime now, about 6 months. As a business owner my mind is going none stop. In 30 min,out like a light! Wake refreshed, no hangovers,just well rested!",5,"enjoy product sometime months business owner mind go none stop min like light wake refresh hangovers well rest"
"1535847","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Works really well! Not drowsy the next day.",5,"work really well drowsy next day"
"1535858","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Sorry, it did not help me sleep.  I took it for a week and experienced no change at bedtime.",2,"sorry help sleep take week experience change bedtime"
"1535868","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","My husband wouldn’t take any sleep aid (he hates taking pills), so he usually just drinks a chamomile tea. After switching our multivitamins to Naturelo Brand he found the Natural Sleep Aid and I am glad he did! He takes it when he really wants to get a good night sleep (not regularly) and it never failed him.",5,"husband take sleep aid hat take pills usually drink chamomile tea switch multivitamins naturelo brand find natural sleep aid glad take really want get good night sleep regularly never fail"
"1535875","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I've tried a few different supplements to try to get a good sleep. The Naturelo Sleep Formula has worked the best for me. Quick to fall asleep and it keeps me asleep. Couldn't ask for anything better.",5,"try different supplement try get good sleep naturelo sleep formula work best quick fall asleep keep asleep ask anything better"
"1535880","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","this didnt work for me and caused stomach upset in the middle of the night",1,"didnt work cause stomach upset middle night"
"1535899","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have had problems turning my brain off at night so I can get to sleep. The Naturelo sleep aid with the combination of ingredients works great for me. I take it about 1 hour before I want to head to bed and get a good night of sleep. I highly recommend this.",5,"problems turn brain night get sleep naturelo sleep aid combination ingredients work great take hour want head bed get good night sleep highly recommend"
"1535907","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","It took a while for me to get to sleep",4,"take get sleep"
"1535915","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Works good with no side effects for me.",5,"work good side effect"
"1535923","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","Works as advertised. I take 2 capsules in the evening and I feel sleepy within 30 minutes or so. Love the fact that it's all natural.",5,"work advertise take capsule even feel sleepy within minutes love fact natural"
"1535931","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","I have been using this Naturelo for a couple of years and it works well to aid in falling asleep and in going back to sleep when I inevitably wake up during the night for a bathroom trip.  I can highly recommend this if you have any trouble falling asleep or staying asleep.",5,"use naturelo couple years work well aid fall asleep go back sleep inevitably wake night bathroom trip highly recommend trouble fall asleep stay asleep"
"1535939","B075FL522X","NATURELO Natural Sleep Aid - with Melatonin, Magnesium, GABA, Valerian Root, Lemon Balm, Chamomile Extracts - Best Natural Sleeping Aid - 60 Vegan Capsules","After trying several remedies, including melatonin, I found that there was something about this combination that really worked in getting me to sleep, but most of all in keeping me asleep through the night.  Finally!",5,"try several remedy include melatonin find something combination really work get sleep keep asleep night finally"
